MOF,Linker_ID,SMILES,SA_Score,Pred_Tox_IBC50,Pred_Tox_IGC50,Pred_Tox_LC50,Pred_Tox_LC50DM,Mean_Tox,CoPriNet_log_USD_per_mmol,ExactMolWt,CoPriNet_USD_per_mmol,CoPriNet_USD_per_g,CoPriNet_log_USD_per_g,CoPriNet_valid_price,Price_rank_by_row
AGESIP_clean-(id:169166),0,C1(=O)C(=O)C(=O)C1=O,2.312,3.996051533560738,3.3467639677570062,2.677979084060317,3.383117876060409,3.3509781153596183,2.3759067058563232,111.97965848,10.76076561331689,96.09571737744496,4.565344750752691,True,385
UMODEH05_clean-(id:183165),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1O[CH2])c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)O[CH2].[CH3].[H].[H].[CH3].[H].[H],3.8,5.063045388948281,4.813221812714135,6.199875686156938,6.842226055937143,5.729592235939124,4.243210792541504,722.2151972880001,69.6310642042986,96.41318053922312,4.568642919855438,True,386
TAGTIH_clean-(id:182556),0,c1c(C(=O)[O])oc(C(=O)[O])c1,3.548,4.100117153119583,3.475664548483681,3.615235949220245,3.718649973150384,3.727416905993473,2.6995849609375,153.990223164,14.873557336362332,96.58767310520716,4.570451125469378,True,387
XICVUB_clean-(id:184622),0,c1c(c2cnnc(C)n2)nc(C)nn1,3.025,3.982691407841826,3.365241763892703,3.4653918517142475,4.194768851905213,3.752023468838497,2.9121315479278564,188.081044256,18.39596869463693,97.80873329051649,4.583013870503035,True,388
WAQDOJ_charged-(id:172614),0,c1c(c2ccc(C(=O)[O])cc2)cc(cn1)c1ccc(C(=O)[O])cc1,2.5,5.868318480671576,4.697349956807416,5.101778675236154,6.672711137274375,5.58503956249738,3.4351398944854736,317.068807832,31.035753992686224,97.8833402279376,4.583776363737375,True,389
WAQDOJ_charged-(id:183928),0,c1c(c2ccc(C(=O)[O])cc2)cc(cn1)c1ccc(C(=O)[O])cc1,2.5,5.868318480671576,4.697349956807416,5.101778675236154,6.672711137274375,5.58503956249738,3.435175895690918,317.068807832,31.036871337354597,97.88686420961216,4.583812364942819,True,390
BOVHEB_clean-(id:174618),0,c1cc(C(=O)[O])ccc1c1ccc(C2=NN=N[N]2)cc1,3.07,5.561191764948381,4.249267320683593,4.709220182609237,6.4034635276930025,5.230785698983554,3.254623889923096,264.064725496,25.909867738832173,98.11938224677668,4.586184923475409,True,391
BEPPIX_clean-(id:169344),0,N([C@H](C(=O)[O])C(C)C)Cc1ccncc1,2.922,3.97021086454217,3.013851093157633,3.3665732933337003,5.424911017915486,3.943886567237247,3.0126240253448486,207.11335272,20.34070448249471,98.2104930240478,4.587113063257355,True,392
IBICON_clean-(id:170498),0,N(Cc1ccncc1)[C@@H](C(=O)[O])C(C)C,2.922,3.97021086454217,3.013851093157633,3.3665732933337003,5.424911017915486,3.943886567237247,3.0126304626464844,207.11335272,20.3408354221664,98.21112523665006,4.587119500558991,True,393
BEPPIX_clean-(id:174468),0,N([C@H](C(=O)[O])C(C)C)Cc1ccncc1,2.922,3.97021086454217,3.013851093157633,3.3665732933337003,5.424911017915486,3.943886567237247,3.0126307010650635,207.11335272,20.34084027180005,98.21114865200978,4.58711973897757,True,394
IBICON_clean-(id:177585),0,N(Cc1ccncc1)[C@@H](C(=O)[O])C(C)C,2.922,3.97021086454217,3.013851093157633,3.3665732933337003,5.424911017915486,3.943886567237247,3.0126307010650635,207.11335272,20.34084027180005,98.21114865200978,4.58711973897757,True,395
BAZJIX_clean-(id:174430),0,c1c2ccc(C3=NN=N[N]3)cc2ccc1C1=NN=N[N]1,3.94,5.677926538331295,4.528077540698437,4.856054805737575,5.928554020511777,5.247653226319772,3.2536604404449463,262.071542192,25.884916911641,98.7704223630549,4.592798191139048,True,396
OBEDAA_charged-(id:180387),1,c1c(C(C#N)(c2ccc(cc2)C#N)c2ccc(cc2)C#N)ccc(c1)C#N,2.348,4.912727381720801,5.01770591818959,6.142931228756379,5.514014894268148,5.396844855733729,3.5323963165283203,344.10619638400004,34.205837496259576,99.40488679282048,4.599201275359711,True,397
OBEDAA_charged-(id:171435),1,c1c(C(C#N)(c2ccc(cc2)C#N)c2ccc(cc2)C#N)ccc(c1)C#N,2.348,4.912727381720801,5.01770591818959,6.142931228756379,5.514014894268148,5.396844855733729,3.5323967933654785,344.10619638400004,34.205853806877805,99.4049341927755,4.599201752196869,True,398
MIHHAN_SL-(id:185170),0,c1ncnc2N=C[N]c12,4.19,4.069053834506407,3.5118862946715934,3.021338589159218,4.032859684155196,3.658784600623104,2.472096443176269,119.035771096,11.847257938104535,99.52687187240514,4.600427676771859,True,399
LEVNOQ_clean-(id:170951),0,c1c2ccc(cc2ccc1C(=O)[O])C(=O)[O],2.733,5.44404538248792,4.360222028974464,4.494233240753041,5.227304724790784,4.881451344251552,3.065054178237915,214.026608672,21.43562330002141,100.15401091025988,4.606709110338941,True,400
TONBII_clean-(id:173523),0,c1c(C(=O)[O])cc2c(c1)cc(C(=O)[O])cc2,2.733,5.44404538248792,4.360222028974464,4.494233240753041,5.227304724790784,4.881451344251552,3.065054655075073,214.026608672,21.43563352132553,100.15405866742516,4.606709587176099,True,401
PUWDEQ_charged-(id:171783),0,c1c(C(=O)[O])ccc2c1ccc(C(=O)[O])c2,2.733,5.44404538248792,4.360222028974464,4.494233240753041,5.227304724790784,4.881451344251552,3.0650551319122314,214.026608672,21.435643742634557,100.1541064246133,4.606710064013257,True,402
GIQZIQ_clean-(id:170262),0,c1c(ccc2cc(ccc12)C(=O)[O])C(=O)[O],2.733,5.44404538248792,4.360222028974464,4.494233240753041,5.227304724790784,4.881451344251552,3.0650553703308105,214.026608672,21.43564885329089,100.1541303032159,4.6067103024318365,True,403
TAGTUT_clean-(id:182557),0,c1c(C(=O)[O])cc2c(cc(C(=O)[O])cc2)c1,2.733,5.44404538248792,4.360222028974464,4.494233240753041,5.227304724790784,4.881451344251552,3.0650556087493896,214.026608672,21.43565396394844,100.1541541818242,4.6067105408504165,True,404
PEQWAK_clean-(id:171701),0,c1cc2c(cc1C(=O)[O])ccc(c2)C(=O)[O],2.733,5.44404538248792,4.360222028974464,4.494233240753041,5.227304724790784,4.881451344251552,3.0650556087493896,214.026608672,21.43565396394844,100.1541541818242,4.6067105408504165,True,405
UCUTIW_clean-(id:182968),0,c1c(C(=O)[O])cc2c(c1)cc(C(=O)[O])cc2,2.733,5.44404538248792,4.360222028974464,4.494233240753041,5.227304724790784,4.881451344251552,3.065056085586548,214.026608672,21.4356641852672,100.15420193905784,4.606711017687575,True,406
PUWDEQ_charged-(id:181283),0,c1c(C(=O)[O])ccc2c1ccc(C(=O)[O])c2,2.733,5.44404538248792,4.360222028974464,4.494233240753041,5.227304724790784,4.881451344251552,3.065056324005127,214.026608672,21.435669295928403,100.1542258176832,4.606711256106153,True,407
LEVNOQ01_clean-(id:179176),0,c1c(C(=O)[O])cc2c(c1)cc(C(=O)[O])cc2,2.733,5.44404538248792,4.360222028974464,4.494233240753041,5.227304724790784,4.881451344251552,3.065056562423706,214.026608672,21.435674406590827,100.15424969631428,4.606711494524733,True,408
VETSOE_charged-(id:183604),0,c1c2C(C)(C)c3c4-c5c(C(c4c4-c6c(C(c4c3-c2ccc1C(=O)[O])(C)C)cc(cc6)C(=O)[O])(C)C)cc(cc5)C(=O)[O],3.536,4.824155057420444,4.790090544559424,5.596060497871501,7.062683254411041,5.568247338565603,4.018593311309815,555.1807635839998,55.62280679529065,100.18864204914914,4.607054829422947,True,409
VETSOE_charged-(id:172534),0,c1c2C(C)(C)c3c4-c5c(C(c4c4-c6c(C(c4c3-c2ccc1C(=O)[O])(C)C)cc(cc6)C(=O)[O])(C)C)cc(cc5)C(=O)[O],3.536,4.824155057420444,4.790090544559424,5.596060497871501,7.062683254411041,5.568247338565603,4.018642425537109,555.1807635839998,55.6255387335543,100.19356285772687,4.607103943650241,True,410
MAGCUU_clean-(id:179464),0,C1C(C#N)(CCCC1)[N][N]C1(C#N)CCCCC1,3.832,4.445673860536507,3.94803904490305,4.670740885174093,5.339722828325375,4.6010441547347565,3.201966524124145,244.16879664,24.580821476988977,100.67142818920756,4.611862027480946,True,411
QAKFIU_clean-(id:181328),0,C1=CN([CH]C=C1c1ccncc1)c1cc(cc(c1)C(=O)[O])C(=O)[O],3.663,5.954815287612548,4.217231553816035,4.822125839500204,6.2266044924602895,5.305194293347268,3.471665143966675,319.071881832,32.190299325126944,100.8872958040095,4.61400401065151,True,412
UMODEH19_clean-(id:183179),0,c1c(C(=O)[O])ccc(c1)c1cc(cc(c2ccc(C(=O)[O])cc2)c1O[CH2])c1cc(c2ccc(C(=O)[O])cc2)c(c(c2ccc(C(=O)[O])cc2)c1)O[CH2],3.379,5.063045388948281,4.813221812714135,6.199875686156938,6.842226055937143,5.729592235939124,4.243210792541504,688.136946968,69.6310642042986,101.18780064215416,4.616978202572703,True,413
DAWCOV_clean-(id:175377),0,c1c(C(=O)[O])ccc(c1)C(c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O],2.59,5.381858319531858,4.582474573942554,4.985946056407703,6.284963116063199,5.308810516486329,3.635588169097901,373.071213136,37.924152152993166,101.65392240855698,4.621574126723457,True,414
DAWCOV_clean-(id:169631),0,c1c(C(=O)[O])ccc(c1)C(c1ccc(cc1)C(=O)[O])c1ccc(cc1)C(=O)[O],2.59,5.381858319531858,4.582474573942554,4.985946056407703,6.284963116063199,5.308810516486329,3.635589361190796,373.071213136,37.924197362132446,101.65404358954788,4.621575318816352,True,415
DAWCIP_clean-(id:169630),0,c1c(C(=O)[O])ccc(c1)C(c1ccc(cc1)C(=O)[O])c1ccc(C(=O)[O])cc1,2.59,5.381858319531858,4.582474573942554,4.985946056407703,6.284963116063199,5.308810516486329,3.635590314865112,373.071213136,37.92423352948267,101.65414053444458,4.621576272490668,True,416
DAWCIP_clean-(id:175376),0,c1c(C(=O)[O])ccc(c1)C(c1ccc(cc1)C(=O)[O])c1ccc(C(=O)[O])cc1,2.59,5.381858319531858,4.582474573942554,4.985946056407703,6.284963116063199,5.308810516486329,3.6355905532836914,373.071213136,37.92424257132564,101.65416477068328,4.621576510909248,True,417
LACGAZ_clean-(id:170843),0,c1c(C(=O)[O])cc(C(=O)[O])cc1,2.986,4.285643437305263,3.795039292896508,3.649944736967655,4.620849485692915,4.0878692382155855,2.819019556045532,164.010958608,16.76040997123326,102.19079330724507,4.626841588655391,True,418
WIMWIA_clean-(id:184144),0,c1c(cccc1C(=O)[O])C(=O)[O],2.986,4.285643437305263,3.795039292896508,3.649944736967655,4.620849485692915,4.0878692382155855,2.819021463394165,164.010958608,16.7604419392088,102.19098822090092,4.626843496004025,True,419
XINFUW_clean-(id:184655),0,c1c(C(=O)[O])cc(cc1)C(=O)[O],2.986,4.285643437305263,3.795039292896508,3.649944736967655,4.620849485692915,4.0878692382155855,2.819031476974488,164.010958608,16.760609772080702,102.19201152369315,4.626853509584347,True,420
IHAZOH_clean-(id:177789),0,c1cc(cc(c1)C(=O)[O])C(=O)[O],2.986,4.285643437305263,3.795039292896508,3.649944736967655,4.620849485692915,4.0878692382155855,2.8190371990203857,164.010958608,16.760705677333483,102.19259627274651,4.626859231630245,True,421
XINFUW_clean-(id:172907),0,c1c(C(=O)[O])cc(cc1)C(=O)[O],2.986,4.285643437305263,3.795039292896508,3.649944736967655,4.620849485692915,4.0878692382155855,2.819077730178833,164.010958608,16.761385021918198,102.19673834099902,4.6268997627886925,True,422
LACGAZ_clean-(id:178946),0,c1c(C(=O)[O])cc(C(=O)[O])cc1,2.986,4.285643437305263,3.795039292896508,3.649944736967655,4.620849485692915,4.0878692382155855,2.819080114364624,164.010958608,16.761424984221843,102.19698199730092,4.626902146974484,True,423
LOWQIX_clean-(id:173324),0,c1c(cccc1C(=O)[O])C(=O)[O],2.986,4.285643437305263,3.795039292896508,3.649944736967655,4.620849485692915,4.0878692382155855,2.8191163539886475,164.010958608,16.76203242296798,102.20068564461384,4.626938386598507,True,424
OGUJIL_clean-(id:180505),0,c1n(cnn1)[N][N]n1cnnc1,4.17,5.147555124670437,3.909949185563785,3.260381701935474,4.052272631421391,4.092539660897772,2.820237874984741,164.05589212799998,16.780841939930077,102.28734684419196,4.627785978545201,True,425
WUZQOZ_clean-(id:184375),0,c1nncn1[N][N]n1cnnc1,4.17,5.147555124670437,3.909949185563785,3.260381701935474,4.052272631421391,4.092539660897772,2.820252656936645,164.05589212799998,16.781089995361906,102.28885886200864,4.627800760497104,True,426
OSIXEU_clean-(id:180750),0,C1=NN=C(CC)[N]1,4.776,3.5720398343212825,3.3630115494455897,2.868260372429127,4.246511152922476,3.512455727279619,2.289851427078247,96.056172192,9.873470641813624,102.78850818746172,4.632673558712603,True,427
OSIWUJ_clean-(id:180749),0,C1=NN=C(CC)[N]1,4.776,3.5720398343212825,3.3630115494455897,2.868260372429127,4.246511152922476,3.512455727279619,2.2898519039154053,96.056172192,9.873475349852429,102.78855720085356,4.632674035549761,True,428
OSIWUJ_clean-(id:171579),0,C1=NN=C(CC)[N]1,4.776,3.5720398343212825,3.3630115494455897,2.868260372429127,4.246511152922476,3.512455727279619,2.289865493774414,96.056172192,9.873609529902104,102.7899540923454,4.63268762540877,True,429
ZIJVOF_clean-(id:185041),0,CC1=C(C(=N[N]1)C)C(=O)[O],4.265,3.906617332352531,3.5883086913213464,2.8944864847926803,4.054916564869324,3.6110822683339694,2.657467603683472,138.042927432,14.260131031425818,103.30214880766248,4.637658177532305,True,430
XUDPET_clean-(id:184795),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(cc1)C(=O)[O])c1cccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(cc1)C(=O)[O],2.921,5.0358144418410005,4.7396608168466186,5.669492820141089,7.039623778459041,5.6211479643219375,4.106307506561279,584.1219656,60.72208719320734,103.95446630882071,4.643952979314834,True,431
XUDNUH_clean-(id:184794),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(cc1)C(=O)[O])c1cccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(cc1)C(=O)[O],2.921,5.0358144418410005,4.7396608168466186,5.669492820141089,7.039623778459041,5.6211479643219375,4.106307506561279,584.1219656,60.72208719320734,103.95446630882071,4.643952979314834,True,432
VAMZER_clean-(id:183455),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(C(=O)[O])cc1)c1cccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,2.921,5.0358144418410005,4.7396608168466186,5.669492820141089,7.039623778459041,5.6211479643219375,4.106308937072754,584.1219656,60.72217405691196,103.95461501698398,4.643954409826309,True,433
XUDPOD_clean-(id:184797),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(C(=O)[O])cc1)c1cccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,2.921,5.0358144418410005,4.7396608168466186,5.669492820141089,7.039623778459041,5.6211479643219375,4.10630989074707,584.1219656,60.722231966117405,103.95471415587768,4.643955363500625,True,434
VAMYEQ_clean-(id:183450),0,c1c(C(=O)[O])ccc(c1)N(c1ccc(C(=O)[O])cc1)c1cccc(c1)N(c1ccc(C(=O)[O])cc1)c1ccc(C(=O)[O])cc1,2.921,5.0358144418410005,4.7396608168466186,5.669492820141089,7.039623778459041,5.6211479643219375,4.10630989074707,584.1219656,60.722231966117405,103.95471415587768,4.643955363500625,True,435
UVARUF_clean-(id:183301),0,c1c(C(=O)[O])ccc(c1)/C=C/c1ccncc1,2.341,5.873620567771338,4.381662805950368,4.728449237794227,5.830331685414713,5.203516074232661,3.149447202682495,224.07115356,23.323168031958502,104.08822225174652,4.645238830428187,True,436
UVASAM_clean-(id:183302),0,c1c(C(=O)[O])ccc(c1)/C=C/c1ccncc1,2.341,5.873620567771338,4.381662805950368,4.728449237794227,5.830331685414713,5.203516074232661,3.1494507789611816,224.07115356,23.32325144225639,104.08859450090291,4.645242406706873,True,437
UVASAM01_clean-(id:183303),0,C(=C\c1ccncc1)/c1ccc(cc1)C(=O)[O],2.341,5.873620567771338,4.381662805950368,4.728449237794227,5.830331685414713,5.203516074232661,3.1494510173797607,224.07115356,23.32325700295352,104.08861931756068,4.645242645125452,True,438
UVARUF_clean-(id:172410),0,c1c(C(=O)[O])ccc(c1)/C=C/c1ccncc1,2.341,5.873620567771338,4.381662805950368,4.728449237794227,5.830331685414713,5.203516074232661,3.1494529247283936,224.07115356,23.323301488578306,104.08881785103576,4.645244552474085,True,439
UVASAM_clean-(id:172411),0,c1c(C(=O)[O])ccc(c1)/C=C/c1ccncc1,2.341,5.873620567771338,4.381662805950368,4.728449237794227,5.830331685414713,5.203516074232661,3.1494529247283936,224.07115356,23.323301488578306,104.08881785103576,4.645244552474085,True,440
UVAROZ_clean-(id:183300),0,c1c(C(=O)[O])ccc(c1)/C=C/c1ccncc1,2.341,5.873620567771338,4.381662805950368,4.728449237794227,5.830331685414713,5.203516074232661,3.149453401565552,224.07115356,23.323312609997767,104.08886748446376,4.645245029311244,True,441
UVARIT_clean-(id:183299),0,c1c(C(=O)[O])ccc(c1)/C=C/c1ccncc1,2.341,5.873620567771338,4.381662805950368,4.728449237794227,5.830331685414713,5.203516074232661,3.14945387840271,224.07115356,23.323323731422512,104.0889171179153,4.6452455061484015,True,442
UVAROZ_clean-(id:172409),0,c1c(C(=O)[O])ccc(c1)/C=C/c1ccncc1,2.341,5.873620567771338,4.381662805950368,4.728449237794227,5.830331685414713,5.203516074232661,3.149475336074829,224.07115356,23.323824201025307,104.09115064773314,4.645266963820521,True,443
GELVEZ02_clean-(id:176836),0,Oc1cc(cc(c1[O])O)C(=O)[O],3.642,4.198775295444024,3.89797923142991,3.8505129137278615,4.530940887897076,4.119552082124718,2.862333059310913,168.005873228,17.502313274554357,104.17679416958266,4.646089399810391,True,444
GELVEZ02_clean-(id:170208),0,Oc1cc(cc(c1[O])O)C(=O)[O],3.642,4.198775295444024,3.89797923142991,3.8505129137278615,4.530940887897076,4.119552082124718,2.862333297729492,168.005873228,17.502317447431516,104.17681900726888,4.64608963822897,True,445
GELVEZ01_clean-(id:176835),0,Oc1cc(cc(c1[O])O)C(=O)[O],3.642,4.198775295444024,3.89797923142991,3.8505129137278615,4.530940887897076,4.119552082124718,2.862334012985229,168.005873228,17.502329966068956,104.17689352036297,4.646090353484706,True,446
GELVEZ_clean-(id:170209),0,Oc1cc(cc(c1[O])O)C(=O)[O],3.642,4.198775295444024,3.89797923142991,3.8505129137278615,4.530940887897076,4.119552082124718,2.862424612045288,168.005873228,17.50391573254612,104.18633227656056,4.646180952544766,True,447
BUVWOF03_clean-(id:174687),0,c1cccnc1C1=NN=C(c2ccncc2)[N]1,3.014,4.774230605307637,3.545582047043106,3.895842244236461,5.4349765455828285,4.412657860542508,3.1486237049102783,222.077970256,23.303969361159428,104.93597962146276,4.65335044631315,True,448
BUVXOG_clean-(id:169415),0,c1c(C2=NN=C(c3ccncc3)[N]2)nccc1,3.014,4.774230605307637,3.545582047043106,3.895842244236461,5.4349765455828285,4.412657860542508,3.1486504077911377,222.077970256,23.30459165258528,104.93878175183676,4.653377149194009,True,449
BUVYIB_clean-(id:174690),0,c1c(C2=NN=C(c3ccncc3)[N]2)nccc1,3.014,4.774230605307637,3.545582047043106,3.895842244236461,5.4349765455828285,4.412657860542508,3.148677110671997,222.077970256,23.30521396062833,104.94158395703673,4.653403852074868,True,450
REBCAE_clean-(id:173469),0,C(=C\c1ccc(cc1)OCc1c(c(c(c(c1C)COc1ccc(cc1)/C=C/C(=O)[O])C)COc1ccc(cc1)/C=C/C(=O)[O])C)/C(=O)[O],3.166,4.9144778135176,5.012086829184579,6.218749078843503,6.888346098163869,5.758414954927388,4.216475486755371,645.2124576360001,67.794121439515,105.07255499670065,4.654651111495546,True,451
UDEGIW_clean-(id:182978),0,c1cc(c2c(cccc2)n1)c1cc(cc(c1)C(=O)[O])C(=O)[O],2.723,5.119793488996223,4.249437853373132,4.796800860743655,5.885068642598968,5.012775211427995,3.42724609375,291.053157768,30.79172834704764,105.79417376255331,4.66149544950101,True,452
YOFXEY_clean-(id:185294),1,C(=N\CC/N=C/c1ccccc1[O])/c1ccccc1[O],3.454,5.644698091218138,4.678199416770796,5.254413741674979,6.7554041494296655,5.583178849773395,3.3415229320526123,266.105527688,28.262135259205007,106.20649448643334,4.665385260294294,True,453
IFASOZ_clean-(id:170534),0,C(C(=O)[O])CCCC(=O)[O],3.416,3.36703053149206,3.119465756921177,3.4626898711004674,3.707652630858342,3.4142096975930114,2.7300424575805664,144.042258736,15.33353803101324,106.45166332136236,4.667691016594232,True,454
EJOQUR_clean-(id:175840),0,c1c(c(c(cc1)Oc1cc(cc(c1)C(=O)[O])C(=O)[O])C(=O)[O])C(=O)[O],3.494,4.277147591500055,3.63403548034289,3.7121399559177424,5.165399760077445,4.197180696959533,3.603805780410767,342.00118177199994,36.7377846677102,107.42005181783838,4.676746866862585,True,455
GUKYUI_clean-(id:177037),0,C(C(=O)[O])N1C=CN([CH]1)Cc1ccc(CN2C=CN(CC(=O)[O])[CH]2)cc1,4.009,4.900840432432102,3.094608987984664,3.593765148234343,6.079874139132311,4.417272176945855,3.639782428741455,354.13280505599994,38.08354993805845,107.5403052028354,4.677865709417633,True,456
QIRWAR_clean-(id:181433),0,[CH]1C=NC(=O)C(=N1)C(=O)[O],4.435,3.5850201535148463,3.427611405862546,3.345396409280097,4.195551223106959,3.638394797941112,2.7004153728485107,138.006541924,14.885913645236522,107.86382614698202,4.68086956255066,True,457
IWEPUW_clean-(id:173239),0,c1c(cc(cc1C(=O)O)n1cnnc1)C(=O)[O],2.874,3.681579209455093,3.086178223278322,3.425623806852652,4.564676474183182,3.689514428442312,3.2220537662506104,232.035830672,25.07957490978868,108.0849230791452,4.6829172429397365,True,458
GITVIP_clean-(id:173167),0,C1=N[C](C(=N1)Cl)Cl,4.324,4.0033762324467785,4.061779584648092,3.398852539759239,4.910557314516916,4.093641417842756,2.6819164752960205,134.951678392,14.613072068622335,108.28373713274696,4.684754977751803,True,459
RAZYIC_clean-(id:171951),0,C1c2c3c4c(CCC5CCc6c(c7c(CCC(C1)c37)nn6)c45)nn2,3.548,4.233930044735261,4.396435358540279,4.618020073716718,6.107977130780374,4.839090651943158,3.5290563106536865,314.15314657600004,34.09178037982641,108.51962092819244,4.686930994679142,True,460
ADUROI_clean-(id:169146),0,c1cc(C(=O)[O])ccc1NC(=O)c1cc(cnc1)C(=O)Nc1ccc(C(=O)[O])cc1,2.456,5.3819222014984325,4.252569502992984,4.910851444216358,6.7284069506077895,5.318437524828891,3.781860113143921,403.080435136,43.89762037995325,108.90536119705766,4.690479259186802,True,461
CECVAI_clean-(id:174831),0,Oc1ccc(c(/C=N/[N][C]([N]/N=C/c2c(ccc(c2)O)[O])[N]/N=C/c2c(ccc(c2)O)[O])c1)[O],4.45,4.840361394597169,4.147305149949164,5.265444854914765,6.431285219901966,5.171099154840766,3.9142274856567374,459.1053072,50.11034559408229,109.14782471084077,4.692703153441802,True,462
QOZDOY_clean-(id:171864),0,c1cnccc1/C=C/C(=O)[O],2.707,4.534668879304883,3.899855874503344,3.312821703850715,5.441312433361689,4.2971647227551575,2.7854344844818115,148.039853432,16.206857975534366,109.4763173551692,4.695708246003225,True,463
EMAPAK_clean-(id:175905),0,C1=NC(=N[CH]1)C,4.818,3.62064325883512,3.35782422366895,3.0197656347998936,4.930597998442167,3.732207778936533,2.188279151916504,81.04527316,8.919850192753291,110.0600916618996,4.701026504466988,True,464
CEGFAW_clean-(id:174840),0,C1=NC(=N[CH]1)C,4.818,3.62064325883512,3.35782422366895,3.0197656347998936,4.930597998442167,3.732207778936533,2.1882801055908203,81.04527316,8.919858699389383,110.06019662343236,4.701027458141305,True,465
FAWCEN03_SL-(id:185435),0,C1=NC(=N[CH]1)C,4.818,3.62064325883512,3.35782422366895,3.0197656347998936,4.930597998442167,3.732207778936533,2.188283920288086,81.04527316,8.919892726014874,110.06061647056426,4.701031272838571,True,466
BIRLIZ_clean-(id:174564),0,C(SC)SC,3.589,3.970271653962541,3.9452905664387954,3.3857286970770595,4.881353643496926,4.04566114024383,2.4755284786224365,108.006742256,11.887988000817986,110.0670916695257,4.701090104132622,True,467
RILVOZ_clean-(id:181901),0,c1c(C(=O)[O])cc(cc1C(=O)[O])OC,2.966,3.62651686281195,3.3589413945662194,3.2574850150943657,4.449443166251967,3.6730966096811257,3.06784462928772,194.021523292,21.495521890737574,110.78936772590473,4.707630810556325,True,468
BAXSIE_clean-(id:169318),0,C1=C(N=N[C]1C(=O)[O])C(=O)[O],4.727,3.5600124668448307,3.421781646020003,3.664707933498396,4.249380989937126,3.723970759075089,2.830949544906616,152.993631512,16.96155894229053,110.86447700249636,4.7083085274672,True,469
HAFWIW_clean-(id:177122),0,C1=C(C(=O)[O])N=N[C]1C(=O)[O],4.727,3.5600124668448307,3.421781646020003,3.664707933498396,4.249380989937126,3.723970759075089,2.830951452255249,152.993631512,16.96159129392764,110.86468845990666,4.708310434815833,True,470
BAXSIE_clean-(id:174422),0,C1=C(N=N[C]1C(=O)[O])C(=O)[O],4.727,3.5600124668448307,3.421781646020003,3.664707933498396,4.249380989937126,3.723970759075089,2.830958127975464,152.993631512,16.961704525143467,110.8654285640189,4.708317110536048,True,471
EKUPEG_clean-(id:175866),0,c1c(c(c(c(c1C)C)c1c(c(cc(c1C)C)/N=C/c1c(c(cc(c1)c1ccncc1)C(C)(C)C)[O])[O])[O])/N=C/c1c(c(cc(c1)c1ccncc1)C(C)(C)C)[O],4.078,4.252695469949442,4.846639292907575,6.16454878113444,7.118309082870592,5.5955481567155125,4.411031246185303,742.3519059519999,82.3543473351481,110.93707266708776,4.7089631276473325,True,472
BEPPOD_clean-(id:169345),0,c1cc(C[N][C@H](C(=O)[O])C(C)C)ccn1,3.626,3.984797746228992,3.036300759198701,3.435409587370476,5.424911017915486,3.9703547776784136,3.130173921585083,206.105527688,22.87795816719432,111.0011867407394,4.7095408926131945,True,473
RUGZAW_clean-(id:182059),1,c1c(C(=O)[O])ccc(c1)c1cc(c2ccncc2)cc(c2ccc(C(=O)[O])cc2)n1,2.615,4.958408026665062,4.958908134940286,5.6485741773577605,6.473524689161288,5.509853757031099,3.780749797821045,394.095356928,43.84890722789165,111.2647141283187,4.711912174128109,True,474
c6cc02494g_c6cc02494g6_clean-(id:174716),0,c1c(c(cc(c1[S])C(=O)[O])[S])C(=O)[O],4.604,4.555277372417461,4.132716601684964,4.4666872970367,4.834283184996098,4.497241114033805,3.226670026779175,225.939450544,25.19561639431133,111.51490513784653,4.714158260332353,True,475
MOFKUO_clean-(id:179783),0,C1=N[CH]N(CCCCn2cncn2)[N]1,3.918,4.469731949993842,3.06096798542623,3.213802354369612,4.580223884721887,3.831181543627893,3.071408987045288,192.112344384,21.572276329820504,112.28990203097612,4.7210839381196985,True,476
MOFKUO_clean-(id:171194),0,C1=N[CH]N(CCCCn2cncn2)[N]1,3.918,4.469731949993842,3.06096798542623,3.213802354369612,4.580223884721887,3.831181543627893,3.0714099407196045,192.112344384,21.5722969027562,112.29000911902274,4.721084891794015,True,477
WEHQAC_charged-(id:172662),1,c1c(c2nnc(c3cccc(c3)C#Cc3ccc(C#N)cc3)o2)cc(cc1)C#Cc1ccc(C#N)cc1,2.596,4.851733750181017,4.999196804283052,6.1252832907997625,6.880854140942705,5.714266996551634,3.9739291667938232,472.132411132,53.193125431947394,112.66569330499854,4.724424967472843,True,478
